,StoreNum,Weekend,Item,Qty,lag1,lag2,lag3
871,19,0,14,31,37,41,28
872,19,0,15,49,26,38,15
873,19,0,16,37,31,42,38
874,19,0,17,38,44,31,23
875,19,0,18,47,18,30,32
876,19,0,19,42,5,13,33
877,19,0,20,29,16,30,20
878,19,0,21,8,11,16,30
879,19,0,22,27,48,47,34
880,19,0,23,13,32,46,26
881,19,0,24,38,26,30,28
882,19,0,25,23,28,23,1
883,19,0,26,18,8,30,6
884,19,0,27,31,42,20,49
885,19,0,28,41,56,29,34
886,19,0,29,43,23,21,29
887,19,0,30,13,26,12,11
888,19,0,31,39,22,35,34
889,19,0,32,24,26,52,26
890,19,0,33,45,50,40,23
891,19,0,34,18,14,25,9
892,19,0,35,60,21,35,41
893,19,0,36,22,17,27,27
894,19,0,37,36,38,20,35
895,19,0,38,36,8,12,1
896,19,0,39,24,23,19,15
897,19,0,40,31,41,24,17
898,19,0,41,21,24,48,26
899,19,0,42,39,42,33,31
900,19,0,43,19,25,19,17
901,19,0,44,12,23,30,19
902,19,0,45,44,35,51,37
903,19,0,46,20,46,21,41
904,19,0,47,25,30,24,15
905,19,0,48,32,28,15,21
906,19,0,49,24,21,25,17
907,20,0,0,45,33,38,30
908,20,0,1,34,33,37,24
909,20,0,2,40,20,29,41
910,20,0,3,28,21,22,30
911,20,0,4,53,13,37,46
912,20,0,5,26,20,52,41
913,20,0,6,10,10,25,11
914,20,0,7,42,22,29,57
915,20,0,8,24,26,23,17
916,20,0,9,20,46,19,43
917,20,0,10,26,20,8,20
918,20,0,11,16,29,31,22
919,20,0,12,31,26,28,30
920,20,0,13,18,6,30,27
921,20,0,14,29,52,43,24
922,20,0,15,39,19,24,27
923,20,0,16,39,21,24,59
924,20,0,17,50,9,27,22
925,20,0,18,29,32,32,52
926,20,0,19,29,38,24,11
927,20,0,20,21,19,16,30
928,20,0,21,18,16,15,20
929,20,0,22,45,38,63,22
930,20,0,23,16,9,27,16
931,20,0,24,44,14,23,32
932,20,0,25,16,28,10,10
933,20,0,26,19,16,11,17
934,20,0,27,30,43,38,29
935,20,0,28,36,38,53,30
936,20,0,29,32,21,24,32
937,20,0,30,9,19,22,20
938,20,0,31,14,35,24,23
939,20,0,32,42,34,38,47
940,20,0,33,34,42,46,42
941,20,0,34,12,18,39,8
942,20,0,35,32,33,40,29
943,20,0,36,14,25,33,40
944,20,0,37,46,30,27,38
945,20,0,38,9,40,20,19
946,20,0,39,12,17,11,29
947,20,0,40,26,8,23,29
948,20,0,41,22,22,11,20
949,20,0,42,45,19,19,39
950,20,0,43,23,12,36,9
951,20,0,44,19,38,37,34
952,20,0,45,51,35,44,49
953,20,0,46,39,34,41,15
954,20,0,47,72,38,36,31
955,20,0,48,32,17,18,20
956,20,0,49,45,19,25,21
957,1,0,6,4,4,4,4
958,1,0,11,7,6,3,1
959,1,0,14,6,2,2,4
960,1,0,15,1,4,1,5
961,1,0,17,1,3,11,3
962,1,0,28,2,4,4,5
963,1,0,44,3,1,6,6
964,1,0,46,1,8,1,5
965,1,0,47,10,3,6,2
966,2,0,0,18,19,42,39
967,2,0,1,20,37,40,22
968,2,0,2,17,29,30,35
969,2,0,3,28,32,30,27
970,2,0,4,34,38,27,33
971,2,0,5,54,18,27,26
972,2,0,6,10,10,7,28
973,2,0,7,39,31,49,55
974,2,0,8,19,15,17,13
975,2,0,9,35,27,7,23
976,2,0,10,27,17,5,10
977,2,0,11,37,24,28,28
978,2,0,12,21,35,27,31
979,2,0,13,29,7,22,22
980,2,0,14,30,47,48,44
981,2,0,15,35,22,32,24
982,2,0,16,29,26,16,34
983,2,0,17,22,27,49,41
984,2,0,18,42,26,27,42
985,2,0,19,17,28,23,26
986,2,0,20,14,11,22,14
987,2,0,21,19,34,21,7
988,2,0,22,26,35,35,45
989,2,0,23,39,22,30,31
990,2,0,24,38,23,29,24
991,2,0,25,23,23,14,9
992,2,0,26,10,15,4,18
993,2,0,27,43,36,19,49
994,2,0,28,59,36,30,62
995,2,0,29,18,30,18,14
996,2,0,30,10,28,12,21
997,2,0,31,34,39,15,33
998,2,0,32,19,33,18,45
999,2,0,33,37,24,16,40
1000,2,0,34,20,32,13,11
1001,2,0,35,64,25,38,39
1002,2,0,36,24,44,13,38
1003,2,0,37,20,41,36,40
1004,2,0,38,21,20,12,8
1005,2,0,39,13,35,10,16
1006,2,0,40,54,25,30,20
1007,2,0,41,43,21,33,33
1008,2,0,42,39,23,32,27
1009,2,0,43,53,21,26,31
1010,2,0,44,37,38,25,33
1011,2,0,45,39,29,45,56
1012,2,0,46,22,26,48,30
1013,2,0,47,18,31,37,34
1014,2,0,48,29,36,29,17
1015,2,0,49,26,32,31,46
1016,3,0,0,19,29,18,35
1017,3,0,1,31,38,32,41
1018,3,0,2,46,28,18,9
1019,3,0,3,18,33,17,37
1020,3,0,4,26,24,46,27
1021,3,0,5,36,50,30,31
1022,3,0,6,16,44,13,22
1023,3,0,7,58,49,78,40
1024,3,0,8,3,13,28,15
1025,3,0,9,48,21,25,35
1026,3,0,10,15,5,15,9
1027,3,0,11,23,27,51,31
1028,3,0,12,33,41,42,19
1029,3,0,13,19,22,13,16
1030,3,0,14,59,50,35,32
1031,3,0,15,53,20,15,21
1032,3,0,16,34,20,36,53
1033,3,0,17,12,36,16,25
1034,3,0,18,21,47,30,19
1035,3,0,19,39,50,51,18
1036,3,0,20,21,14,22,11
1037,3,0,21,17,16,14,19
1038,3,0,22,43,34,32,38
1039,3,0,23,10,17,44,53
1040,3,0,24,15,20,43,36
1041,3,0,25,24,11,17,17
1042,3,0,26,12,6,19,21
1043,3,0,27,33,26,52,43
1044,3,0,28,30,27,41,37
1045,3,0,29,24,36,13,28
1046,3,0,30,16,30,19,30
1047,3,0,31,29,57,46,12
1048,3,0,32,35,42,49,36
1049,3,0,33,43,52,24,44
1050,3,0,34,22,11,23,10
1051,3,0,35,33,38,42,40
1052,3,0,36,13,45,47,26
1053,3,0,37,19,32,39,43
1054,3,0,38,8,21,15,9
1055,3,0,39,28,17,37,13
1056,3,0,40,16,23,23,31
1057,3,0,41,10,15,27,31
1058,3,0,42,30,32,43,41
1059,3,0,43,16,10,21,15
1060,3,0,44,50,27,26,24
1061,3,0,45,32,18,44,40
1062,3,0,46,31,15,15,30
1063,3,0,47,24,43,22,29
1064,3,0,48,36,31,31,31
1065,3,0,49,49,25,36,33
1066,4,0,0,21,27,61,33
1067,4,0,1,35,38,15,42
1068,4,0,2,14,41,43,18
1069,4,0,3,25,42,56,35
1070,4,0,4,30,47,29,20
1071,4,0,5,24,34,27,25
1072,4,0,6,19,25,14,12
1073,4,0,7,41,47,47,36
1074,4,0,8,7,16,22,14
1075,4,0,9,29,28,39,21
1076,4,0,10,18,8,9,25
1077,4,0,11,36,38,31,32
1078,4,0,12,25,23,43,27
1079,4,0,13,8,12,15,7
1080,4,0,14,30,27,42,31
1081,4,0,15,22,20,21,41
1082,4,0,16,29,47,33,58
1083,4,0,17,29,16,31,16
1084,4,0,18,32,42,30,40
1085,4,0,19,40,30,12,48
1086,4,0,20,18,22,18,18
1087,4,0,21,11,11,14,21
1088,4,0,22,44,15,33,41
1089,4,0,23,22,28,38,24
1090,4,0,24,26,36,51,22
1091,4,0,25,12,9,14,26
1092,4,0,26,24,14,26,4
1093,4,0,27,37,24,27,45
1094,4,0,28,27,44,17,35
1095,4,0,29,27,11,35,23
1096,4,0,30,6,14,20,7
1097,4,0,31,33,16,19,32
1098,4,0,32,27,50,52,46
1099,4,0,33,23,20,46,36
1100,4,0,34,20,8,24,16
1101,4,0,35,55,29,21,40
1102,4,0,36,35,46,40,23
1103,4,0,37,38,19,15,27
1104,4,0,38,17,12,15,6
1105,4,0,39,20,26,14,20
1106,4,0,40,25,25,22,27
1107,4,0,41,38,29,33,15
1108,4,0,42,17,31,36,29
1109,4,0,43,31,18,34,25
1110,4,0,44,24,44,37,34
1111,4,0,45,43,47,49,60
1112,4,0,46,31,38,50,41
1113,4,0,47,37,47,35,38
1114,4,0,48,35,13,19,26
1115,4,0,49,24,39,28,22
1116,5,0,0,40,31,32,32
1117,5,0,1,44,24,20,23
1118,5,0,2,32,28,27,41
1119,5,0,3,17,21,28,45
1120,5,0,4,14,42,37,43
1121,5,0,5,33,12,36,46
1122,5,0,6,8,6,21,41
1123,5,0,7,51,26,42,43
1124,5,0,8,15,13,11,8
1125,5,0,9,12,28,23,22
1126,5,0,10,13,19,21,9
1127,5,0,11,19,33,29,27
1128,5,0,12,17,27,36,37
1129,5,0,13,14,22,14,19
1130,5,0,14,29,40,37,29
1131,5,0,15,24,15,47,37
1132,5,0,16,19,22,18,32
1133,5,0,17,34,20,27,49
1134,5,0,18,33,23,25,63
1135,5,0,19,37,34,24,22
1136,5,0,20,28,15,8,14
1137,5,0,21,20,14,10,31
1138,5,0,22,38,19,23,44
1139,5,0,23,25,26,35,38
1140,5,0,24,23,32,22,23
1141,5,0,25,23,14,12,6
1142,5,0,26,16,20,15,12
1143,5,0,27,18,13,46,45
1144,5,0,28,28,29,44,21
1145,5,0,29,29,31,30,37
1146,5,0,30,4,6,21,21
1147,5,0,31,27,17,40,16
1148,5,0,32,23,18,40,40
1149,5,0,33,15,33,42,49
1150,5,0,34,14,29,10,4
1151,5,0,35,32,21,29,41
1152,5,0,36,20,24,47,27
1153,5,0,37,32,39,21,32
1154,5,0,38,22,15,15,26
1155,5,0,39,15,18,31,8
1156,5,0,40,25,34,36,31
1157,5,0,41,23,12,33,22
1158,5,0,42,25,38,48,54
1159,5,0,43,17,28,29,48
1160,5,0,44,40,16,35,35
1161,5,0,45,56,48,30,32
1162,5,0,46,48,21,21,51
1163,5,0,47,13,33,15,29
1164,5,0,48,19,6,23,24
1165,5,0,49,43,12,17,20
1166,6,0,0,34,39,27,50
1167,6,0,1,19,43,46,23
1168,6,0,2,21,36,33,37
1169,6,0,3,27,25,17,44
1170,6,0,4,29,25,29,38
1171,6,0,5,39,40,35,23
1172,6,0,6,16,9,17,10
1173,6,0,7,44,52,36,48
1174,6,0,8,19,20,18,13
1175,6,0,9,30,23,24,24
1176,6,0,10,6,20,9,17
1177,6,0,11,27,43,24,35
1178,6,0,12,20,25,15,24
1179,6,0,13,17,16,11,17
1180,6,0,14,38,62,27,43
1181,6,0,15,36,30,31,67
1182,6,0,16,35,71,32,44
1183,6,0,17,28,36,32,10
1184,6,0,18,48,29,27,35
1185,6,0,19,39,22,24,23
1186,6,0,20,30,21,30,24
1187,6,0,21,11,29,10,15
1188,6,0,22,36,55,42,36
1189,6,0,23,31,38,13,24
1190,6,0,24,18,23,27,47
1191,6,0,25,33,12,7,24
1192,6,0,26,17,22,10,11
1193,6,0,27,22,63,36,34
1194,6,0,28,41,46,43,46
1195,6,0,29,16,27,15,17
1196,6,0,30,9,36,26,25
1197,6,0,31,9,15,30,16
1198,6,0,32,44,43,23,28
1199,6,0,33,37,24,16,55
1200,6,0,34,20,18,11,12
1201,6,0,35,44,25,17,27
1202,6,0,36,16,33,26,29
1203,6,0,37,44,46,35,26
1204,6,0,38,13,26,3,8
1205,6,0,39,23,18,17,24
1206,6,0,40,17,27,36,26
1207,6,0,41,22,26,25,28
1208,6,0,42,27,39,38,69
1209,6,0,43,26,29,18,38
1210,6,0,44,38,39,22,36
1211,6,0,45,27,83,38,52
1212,6,0,46,35,11,15,32
1213,6,0,47,22,31,38,21
1214,6,0,48,21,24,31,25
1215,6,0,49,39,38,31,24
1216,7,0,0,43,26,28,4
1217,7,0,1,33,25,21,38
1218,7,0,2,36,33,20,20
1219,7,0,3,20,29,16,27
1220,7,0,4,33,26,58,38
1221,7,0,5,31,40,44,23
1222,7,0,6,6,9,21,10
1223,7,0,7,38,29,24,36
1224,7,0,8,20,13,13,25
1225,7,0,9,22,34,59,50
1226,7,0,10,7,16,26,20
1227,7,0,11,32,30,27,36
1228,7,0,12,25,21,30,30
1229,7,0,13,9,15,14,22
1230,7,0,14,25,44,24,30
1231,7,0,15,26,19,32,24
1232,7,0,16,42,25,30,17
1233,7,0,17,11,19,35,26
1234,7,0,18,42,34,32,59
1235,7,0,19,32,32,22,41
1236,7,0,20,22,9,18,5
1237,7,0,21,10,12,13,17
1238,7,0,22,39,32,58,24
1239,7,0,23,44,18,13,20
1240,7,0,24,35,18,9,32
1241,7,0,25,11,11,15,19
1242,7,0,26,29,28,7,30
1243,7,0,27,21,44,35,46
1244,7,0,28,38,35,35,36
1245,7,0,29,16,16,32,25
1246,7,0,30,12,11,15,22
1247,7,0,31,26,37,26,15
1248,7,0,32,37,26,39,17
1249,7,0,33,19,17,24,20
1250,7,0,34,34,8,18,7
1251,7,0,35,29,25,34,31
1252,7,0,36,26,19,46,25
1253,7,0,37,21,41,27,32
1254,7,0,38,10,10,6,9
1255,7,0,39,16,30,18,13
1256,7,0,40,25,34,24,20
1257,7,0,41,17,26,13,21
1258,7,0,42,27,15,37,46
1259,7,0,43,30,24,19,33
1260,7,0,44,37,30,29,26
1261,7,0,45,26,34,28,20
1262,7,0,46,61,18,21,12
1263,7,0,47,23,31,41,46
1264,7,0,48,34,29,35,16
1265,7,0,49,27,16,37,24
1266,8,0,0,24,22,47,19
1267,8,0,1,18,17,58,34
1268,8,0,2,39,20,23,23
1269,8,0,3,26,48,29,18
1270,8,0,4,38,17,29,21
1271,8,0,5,25,35,25,29
1272,8,0,6,24,11,9,17
1273,8,0,7,40,29,34,54
1274,8,0,8,9,20,23,7
1275,8,0,9,26,20,46,35
1276,8,0,10,10,12,21,13
1277,8,0,11,37,31,34,32
1278,8,0,12,35,13,30,22
1279,8,0,13,9,3,9,2
1280,8,0,14,29,35,23,48
1281,8,0,15,16,26,27,31
1282,8,0,16,26,25,31,50
1283,8,0,17,28,20,24,21
1284,8,0,18,41,35,42,16
1285,8,0,19,15,16,27,29
1286,8,0,20,21,7,13,23
1287,8,0,21,12,8,18,6
1288,8,0,22,39,46,26,28
1289,8,0,23,39,18,28,47
1290,8,0,24,34,29,30,38
1291,8,0,25,21,8,17,14
1292,8,0,26,15,23,15,10
1293,8,0,27,17,22,36,16
1294,8,0,28,38,26,34,20
1295,8,0,29,25,30,16,28
1296,8,0,30,16,22,16,18
1297,8,0,31,37,23,29,46
1298,8,0,32,46,10,27,54
1299,8,0,33,38,32,17,35
1300,8,0,34,9,17,28,14
1301,8,0,35,21,42,37,15
1302,8,0,36,21,11,22,19
1303,8,0,37,42,16,33,21
1304,8,0,38,17,16,16,20
1305,8,0,39,17,18,13,7
1306,8,0,40,41,32,30,19
1307,8,0,41,29,14,26,14
1308,8,0,42,45,40,26,36
1309,8,0,43,30,23,31,11
1310,8,0,44,29,17,26,33
1311,8,0,45,50,31,39,33
1312,8,0,46,2,26,49,15
1313,8,0,47,18,31,26,32
1314,8,0,48,16,22,13,23
1315,8,0,49,16,11,26,36
1316,9,0,0,42,25,30,47
1317,9,0,1,23,42,25,28
1318,9,0,2,32,22,24,26
1319,9,0,3,15,40,41,20
1320,9,0,4,13,30,48,48
1321,9,0,5,23,29,23,53
1322,9,0,6,13,32,15,9
1323,9,0,7,34,54,50,46
1324,9,0,8,10,20,14,7
1325,9,0,9,23,39,26,25
1326,9,0,10,4,15,28,14
1327,9,0,11,44,33,47,27
1328,9,0,12,18,30,31,18
1329,9,0,13,6,11,33,16
1330,9,0,14,62,19,11,33
1331,9,0,15,22,36,27,19
1332,9,0,16,22,27,39,23
1333,9,0,17,26,18,33,13
1334,9,0,18,27,46,41,44
1335,9,0,19,19,41,22,26
1336,9,0,20,8,13,18,16
1337,9,0,21,21,6,9,16
1338,9,0,22,30,35,34,58
1339,9,0,23,16,46,16,40
1340,9,0,24,42,38,49,25
1341,9,0,25,11,23,15,9
1342,9,0,26,4,10,18,20
1343,9,0,27,19,42,62,27
1344,9,0,28,28,36,42,39
1345,9,0,29,25,34,16,16
1346,9,0,30,12,13,9,19
1347,9,0,31,22,11,23,17
1348,9,0,32,24,30,49,41
1349,9,0,33,36,23,43,13
1350,9,0,34,15,13,13,18
1351,9,0,35,28,29,36,36
1352,9,0,36,15,33,39,8
1353,9,0,37,15,24,51,23
1354,9,0,38,10,12,7,24
1355,9,0,39,7,23,6,24
1356,9,0,40,35,47,34,42
1357,9,0,41,47,25,30,28
1358,9,0,42,40,33,37,27
1359,9,0,43,29,33,43,18
1360,9,0,44,47,14,16,27
1361,9,0,45,21,38,64,30
1362,9,0,46,28,28,35,34
1363,9,0,47,26,18,27,30
1364,9,0,48,26,22,12,20
1365,9,0,49,27,18,25,24
1366,10,0,0,18,38,22,20
1367,10,0,1,25,43,27,19
1368,10,0,2,19,31,18,34
1369,10,0,3,44,46,21,29
1370,10,0,4,39,34,12,25
1371,10,0,5,26,18,30,36
1372,10,0,6,25,19,9,14
1373,10,0,7,32,57,29,40
1374,10,0,8,11,21,20,22
1375,10,0,9,37,29,13,25
1376,10,0,10,21,12,12,11
1377,10,0,11,17,45,26,31
1378,10,0,12,23,30,27,29
1379,10,0,13,24,14,2,21
1380,10,0,14,25,26,15,20
1381,10,0,15,16,28,40,15
1382,10,0,16,28,48,40,30
1383,10,0,17,27,28,21,35
1384,10,0,18,43,33,18,29
1385,10,0,19,23,38,25,13
1386,10,0,20,27,15,30,15
1387,10,0,21,15,10,15,24
1388,10,0,22,18,35,12,35
1389,10,0,23,8,22,13,30
1390,10,0,24,26,16,22,48
1391,10,0,25,14,21,9,28
1392,10,0,26,11,14,11,17
1393,10,0,27,61,45,24,45
1394,10,0,28,45,46,11,31
1395,10,0,29,29,18,20,38
1396,10,0,30,14,15,5,12
1397,10,0,31,23,26,19,15
1398,10,0,32,35,68,32,36
1399,10,0,33,29,26,18,36
1400,10,0,34,14,26,10,11
1401,10,0,35,39,50,30,32
1402,10,0,36,41,26,24,22
1403,10,0,37,31,43,11,34
1404,10,0,38,8,18,12,13
1405,10,0,39,26,16,9,18
1406,10,0,40,17,31,11,42
1407,10,0,41,27,41,15,14
1408,10,0,42,37,38,23,38
1409,10,0,43,14,26,13,16
1410,10,0,44,11,16,10,33
1411,10,0,45,34,74,43,37
1412,10,0,46,44,26,19,24
1413,10,0,47,30,38,37,30
1414,10,0,48,16,38,19,28
1415,10,0,49,17,42,4,17
1416,11,0,0,34,29,18,47
1417,11,0,1,34,29,37,37
1418,11,0,2,26,20,9,31
1419,11,0,3,20,14,37,29
1420,11,0,4,29,42,44,35
1421,11,0,5,23,43,41,37
1422,11,0,6,12,4,39,26
1423,11,0,7,31,47,36,30
1424,11,0,8,15,22,23,14
1425,11,0,9,29,30,19,40
1426,11,0,10,13,25,15,2
1427,11,0,11,14,32,21,15
1428,11,0,12,32,31,24,40
1429,11,0,13,15,7,4,14
1430,11,0,14,26,12,14,34
1431,11,0,15,20,40,33,25
1432,11,0,16,14,24,37,14
1433,11,0,17,17,26,25,39
1434,11,0,18,24,30,31,48
1435,11,0,19,15,25,40,22
1436,11,0,20,11,8,15,9
1437,11,0,21,3,16,18,9
1438,11,0,22,29,49,44,30
1439,11,0,23,13,39,24,14
1440,11,0,24,11,29,33,11
1441,11,0,25,13,18,23,13
1442,11,0,26,6,13,9,8
1443,11,0,27,49,21,39,39
1444,11,0,28,46,47,35,30
1445,11,0,29,24,22,16,19
1446,11,0,30,24,19,3,6
1447,11,0,31,27,27,29,22
1448,11,0,32,20,26,37,28
1449,11,0,33,25,29,30,30
1450,11,0,34,13,16,16,9
1451,11,0,35,18,41,53,48
1452,11,0,36,25,22,26,35
1453,11,0,37,42,42,36,24
1454,11,0,38,17,3,4,15
1455,11,0,39,13,13,10,29
1456,11,0,40,22,21,15,26
1457,11,0,41,25,34,20,10
1458,11,0,42,36,43,16,23
1459,11,0,43,19,20,19,20
1460,11,0,44,42,20,12,32
1461,11,0,45,46,26,46,23
1462,11,0,46,27,29,26,36
1463,11,0,47,35,37,28,30
1464,11,0,48,29,23,20,24
1465,11,0,49,35,33,36,24
1466,12,0,0,51,38,48,35
1467,12,0,1,38,42,40,54
1468,12,0,2,36,30,33,60
1469,12,0,3,14,26,23,58
1470,12,0,4,32,47,35,57
1471,12,0,5,20,35,44,31
1472,12,0,6,23,12,14,34
1473,12,0,7,49,33,33,59
1474,12,0,8,10,8,14,20
1475,12,0,9,43,43,50,48
1476,12,0,10,9,23,23,13
1477,12,0,11,24,36,12,30
1478,12,0,12,25,22,20,25
1479,12,0,13,3,15,18,23
1480,12,0,14,47,45,53,60
1481,12,0,15,22,16,19,29
1482,12,0,16,31,50,19,41
1483,12,0,17,44,17,30,30
1484,12,0,18,17,51,31,57
1485,12,0,19,45,32,39,49
1486,12,0,20,31,18,19,20
1487,12,0,21,19,31,7,34
1488,12,0,22,41,22,52,22
1489,12,0,23,33,20,33,22
1490,12,0,24,18,18,13,9
1491,12,0,25,7,23,37,31
1492,12,0,26,21,23,14,37
1493,12,0,27,61,35,17,63
1494,12,0,28,48,39,26,54
1495,12,0,29,43,18,14,28
1496,12,0,30,6,16,17,11
1497,12,0,31,30,30,27,19
1498,12,0,32,18,38,48,26
1499,12,0,33,47,31,21,35
1500,12,0,34,23,44,16,29
1501,12,0,35,32,35,43,66
1502,12,0,36,34,30,24,39
1503,12,0,37,35,35,14,58
1504,12,0,38,26,11,23,27
1505,12,0,39,8,31,24,25
1506,12,0,40,37,14,17,41
1507,12,0,41,39,38,26,22
1508,12,0,42,51,30,44,42
1509,12,0,43,19,17,44,18
1510,12,0,44,33,47,38,53
1511,12,0,45,51,34,7,49
1512,12,0,46,40,39,53,26
1513,12,0,47,39,27,37,39
1514,12,0,48,41,43,33,17
1515,12,0,49,23,28,7,25
1516,13,0,0,39,26,22,21
1517,13,0,1,14,49,64,41
1518,13,0,2,30,24,17,16
1519,13,0,3,11,45,44,22
1520,13,0,4,51,34,58,29
1521,13,0,5,13,49,26,19
1522,13,0,6,17,16,19,6
1523,13,0,7,33,55,23,55
1524,13,0,8,15,6,24,18
1525,13,0,9,26,30,24,35
1526,13,0,10,1,24,12,11
1527,13,0,11,14,22,26,33
1528,13,0,12,24,25,26,28
1529,13,0,13,9,29,25,18
1530,13,0,14,67,19,52,28
1531,13,0,15,32,39,17,38
1532,13,0,16,35,14,55,44
1533,13,0,17,24,33,25,32
1534,13,0,18,12,54,43,41
1535,13,0,19,17,45,45,27
1536,13,0,20,10,13,11,17
1537,13,0,21,11,26,12,8
1538,13,0,22,16,38,20,20
1539,13,0,23,25,20,21,18
1540,13,0,24,17,31,25,37
1541,13,0,25,11,12,24,26
1542,13,0,26,5,21,27,18
1543,13,0,27,32,43,47,23
1544,13,0,28,22,42,45,28
1545,13,0,29,27,38,22,26
1546,13,0,30,13,14,22,14
1547,13,0,31,15,35,48,28
1548,13,0,32,28,46,45,38
1549,13,0,33,19,30,52,39
1550,13,0,34,15,19,18,2
1551,13,0,35,24,58,37,28
1552,13,0,36,20,33,42,32
1553,13,0,37,10,30,46,35
1554,13,0,38,9,15,13,8
1555,13,0,39,10,3,13,20
1556,13,0,40,16,35,44,19
1557,13,0,41,14,26,52,27
1558,13,0,42,25,37,54,34
1559,13,0,43,5,22,24,25
1560,13,0,44,43,23,33,25
1561,13,0,45,28,29,51,55
1562,13,0,46,34,42,30,18
1563,13,0,47,22,46,47,18
1564,13,0,48,14,36,37,29
1565,13,0,49,16,23,9,29
1566,14,0,0,23,26,29,45
1567,14,0,1,30,45,8,41
1568,14,0,2,12,27,19,27
1569,14,0,3,37,30,42,37
1570,14,0,4,29,61,40,12
1571,14,0,5,40,36,31,22
1572,14,0,6,10,18,9,22
1573,14,0,7,56,31,50,41
1574,14,0,8,13,28,6,19
1575,14,0,9,22,44,25,27
1576,14,0,10,21,18,5,10
1577,14,0,11,26,31,32,29
1578,14,0,12,37,34,22,16
1579,14,0,13,10,28,11,21
1580,14,0,14,41,46,19,28
1581,14,0,15,44,24,19,24
1582,14,0,16,28,32,23,24
1583,14,0,17,24,33,9,29
1584,14,0,18,36,19,48,38
1585,14,0,19,37,35,8,26
1586,14,0,20,23,34,8,19
1587,14,0,21,19,17,7,14
1588,14,0,22,63,42,24,14
1589,14,0,23,27,30,25,17
1590,14,0,24,24,29,6,11
1591,14,0,25,8,11,23,6
1592,14,0,26,7,48,28,15
1593,14,0,27,33,32,35,30
1594,14,0,28,37,48,33,9
1595,14,0,29,45,36,30,37
1596,14,0,30,21,13,5,26
1597,14,0,31,27,21,21,27
1598,14,0,32,38,30,28,33
1599,14,0,33,27,36,24,30
1600,14,0,34,24,15,21,17
1601,14,0,35,51,35,50,47
1602,14,0,36,38,18,21,29
1603,14,0,37,17,15,19,29
1604,14,0,38,24,21,6,19
1605,14,0,39,4,17,9,21
1606,14,0,40,27,18,37,13
1607,14,0,41,45,25,21,20
1608,14,0,42,29,22,42,34
1609,14,0,43,27,18,10,23
1610,14,0,44,26,45,28,33
1611,14,0,45,37,45,22,49
1612,14,0,46,17,21,23,45
1613,14,0,47,26,12,5,30
1614,14,0,48,37,26,31,27
1615,14,0,49,34,19,19,33
1616,15,0,0,33,32,14,31
1617,15,0,1,41,25,41,25
1618,15,0,2,42,52,35,29
1619,15,0,3,23,42,21,29
1620,15,0,4,25,28,26,36
1621,15,0,5,10,48,31,41
1622,15,0,6,20,16,18,14
1623,15,0,7,36,26,65,61
1624,15,0,8,10,8,26,17
1625,15,0,9,36,28,35,18
1626,15,0,10,4,19,18,25
1627,15,0,11,33,37,31,17
1628,15,0,12,25,35,35,40
1629,15,0,13,2,19,14,35
1630,15,0,14,45,29,31,42
1631,15,0,15,15,26,46,54
1632,15,0,16,22,21,30,18
1633,15,0,17,15,37,64,42
1634,15,0,18,28,49,20,28
1635,15,0,19,44,31,28,36
1636,15,0,20,15,19,20,17
1637,15,0,21,12,4,8,6
1638,15,0,22,30,41,53,46
1639,15,0,23,18,12,20,26
1640,15,0,24,33,14,24,31
1641,15,0,25,19,8,12,26
1642,15,0,26,15,20,9,7
1643,15,0,27,43,34,33,33
1644,15,0,28,35,37,54,42
1645,15,0,29,18,30,21,18
1646,15,0,30,14,8,20,13
1647,15,0,31,10,30,24,20
1648,15,0,32,21,31,34,23
1649,15,0,33,23,29,24,29
1650,15,0,34,20,20,27,20
1651,15,0,35,32,51,48,30
1652,15,0,36,18,43,16,26
1653,15,0,37,45,17,37,32
1654,15,0,38,30,21,6,22
1655,15,0,39,19,9,5,16
1656,15,0,40,37,15,43,17
1657,15,0,41,43,8,23,18
1658,15,0,42,34,54,27,6
1659,15,0,43,21,18,25,20
1660,15,0,44,30,25,28,27
1661,15,0,45,45,37,57,25
1662,15,0,46,19,28,33,25
1663,15,0,47,27,32,46,25
1664,15,0,48,14,28,43,33
1665,15,0,49,17,26,28,31
1666,16,0,0,14,29,32,31
1667,16,0,1,18,31,49,36
1668,16,0,2,17,21,17,25
1669,16,0,3,15,25,42,26
1670,16,0,4,29,45,28,40
1671,16,0,5,34,27,29,26
1672,16,0,6,6,11,12,18
1673,16,0,7,70,49,55,53
1674,16,0,8,14,11,15,13
1675,16,0,9,24,41,32,68
1676,16,0,10,5,30,18,10
1677,16,0,11,24,43,50,21
1678,16,0,12,26,18,16,45
1679,16,0,13,23,15,18,15
1680,16,0,14,18,42,42,52
1681,16,0,15,26,23,38,26
1682,16,0,16,35,41,37,22
1683,16,0,17,25,30,36,36
1684,16,0,18,6,41,44,39
1685,16,0,19,19,16,24,41
1686,16,0,20,13,16,15,3
1687,16,0,21,22,19,34,14
1688,16,0,22,36,13,34,23
1689,16,0,23,19,48,30,23
1690,16,0,24,17,45,20,19
1691,16,0,25,17,17,18,4
1692,16,0,26,7,2,13,15
1693,16,0,27,23,36,35,34
1694,16,0,28,27,21,30,37
1695,16,0,29,31,34,25,30
1696,16,0,30,13,12,9,24
1697,16,0,31,13,35,29,38
1698,16,0,32,20,35,34,50
1699,16,0,33,16,24,17,21
